datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
07-05-2012 10:00,Fall,0,1, Clear + Few clouds,35.26,39.395,44,23.9994,186
4/17/2011 8:00,Summer,0,0, Clear + Few clouds,15.58,19.695,46,26.0027,43
07-09-2012 11:00,Fall,0,1, Mist + Cloudy ,29.52,34.09,62,8.9981,216
03-10-2012 11:00,Spring,0,0, Clear + Few clouds,12.3,13.635,33,22.0028,274
1/18/2012 11:00,Spring,0,1, Clear + Few clouds,12.3,13.635,42,26.0027,114
2/18/2012 2:00,Spring,0,0, Clear + Few clouds,12.3,14.395,61,16.9979,45
07-08-2012 19:00,Fall,0,0, Clear + Few clouds,31.98,37.12,62,11.0014,250
05-09-2011 00:00,Summer,0,1, Clear + Few clouds,18.86,22.725,82,6.0032,53
7/18/2011 11:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,6.0032,141
3/15/2012 15:00,Spring,0,1, Clear + Few clouds,29.52,32.575,32,15.0013,287
12/13/2012 5:00,Winter,0,1, Mist + Cloudy ,10.66,12.88,56,11.0014,33
04-01-2011 15:00,Summer,0,1, Clear + Few clouds,13.94,15.15,46,27.9993,111
10-11-2012 14:00,Winter,0,1, Clear + Few clouds,21.32,25,32,6.0032,348
06-04-2012 19:00,Summer,0,1, Clear + Few clouds,25.42,31.06,38,27.9993,645
10/19/2012 1:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,88,0,16
02-08-2012 19:00,Spring,0,1," Light Snow, Light Rain",9.84,12.88,87,7.0015,161
08-04-2012 08:00,Fall,0,0, Clear + Few clouds,30.34,36.365,72,12.998,181
12-08-2012 11:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,7.0015,404
07-06-2012 07:00,Fall,0,1, Clear + Few clouds,31.98,34.85,46,8.9981,353
05-12-2011 10:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,68,15.0013,147
9/17/2012 18:00,Fall,0,1, Mist + Cloudy ,25.42,29.545,73,11.0014,774
07-11-2012 09:00,Fall,0,1, Mist + Cloudy ,28.7,33.335,74,8.9981,328
01-06-2011 05:00,Spring,0,1, Mist + Cloudy ,5.74,9.09,69,6.0032,4
10-04-2012 00:00,Winter,0,1," Light Snow, Light Rain",26.24,28.79,89,0,76
04-04-2011 05:00,Summer,0,1, Clear + Few clouds,16.4,20.455,62,16.9979,7
10/18/2012 20:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,68,16.9979,387
04-05-2012 10:00,Summer,0,1, Clear + Few clouds,17.22,21.21,35,19.0012,246
09-07-2011 16:00,Fall,0,1, Clear + Few clouds,26.24,28.79,89,0,144
12-01-2012 21:00,Winter,0,0, Mist + Cloudy ,12.3,16.665,87,0,158
4/17/2012 22:00,Summer,0,1, Clear + Few clouds,22.14,25.76,30,16.9979,162
03-08-2012 17:00,Spring,0,1, Clear + Few clouds,25.42,31.06,38,43.9989,597
9/13/2011 2:00,Fall,0,1, Clear + Few clouds,24.6,28.79,78,0,2
03-05-2011 13:00,Spring,0,0, Mist + Cloudy ,18.86,22.725,67,19.0012,190
10/17/2012 10:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,67,0,228
07-07-2012 09:00,Fall,0,0, Clear + Few clouds,34.44,41.665,59,11.0014,256
1/16/2012 2:00,Spring,1,0, Clear + Few clouds,5.74,10.605,46,0,17
07-04-2011 13:00,Fall,1,0, Mist + Cloudy ,31.98,35.605,49,0,423
12/15/2011 20:00,Winter,0,1, Clear + Few clouds,21.32,25,59,22.0028,221
4/18/2012 6:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,39,19.0012,134
12-11-2012 18:00,Winter,0,1, Clear + Few clouds,13.12,15.15,53,15.0013,546
02-01-2011 10:00,Spring,0,1, Mist + Cloudy ,6.56,11.365,93,0,47
06-11-2011 23:00,Summer,0,0, Clear + Few clouds,27.06,31.06,74,7.0015,131
11-05-2011 16:00,Winter,0,0, Clear + Few clouds,16.4,20.455,40,15.0013,335
09-11-2012 19:00,Fall,0,1, Clear + Few clouds,25.42,31.06,41,12.998,596
09-02-2012 06:00,Fall,0,0, Mist + Cloudy ,27.06,29.545,89,0,15
7/17/2011 8:00,Fall,0,0, Clear + Few clouds,27.88,31.82,65,15.0013,118
02-11-2012 15:00,Spring,0,0, Mist + Cloudy ,12.3,13.635,61,19.9995,124
01-06-2011 23:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,59,12.998,23
12-11-2012 00:00,Winter,0,1," Light Snow, Light Rain",18.86,22.725,77,31.0009,31
09-03-2012 13:00,Fall,1,0, Mist + Cloudy ,31.16,36.365,66,16.9979,566
07-01-2011 16:00,Fall,0,1, Clear + Few clouds,33.62,34.85,17,0,427
12/13/2012 10:00,Winter,0,1, Clear + Few clouds,13.12,15.15,45,19.0012,167
11/13/2011 0:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,58,12.998,73
11-08-2012 10:00,Winter,0,1, Clear + Few clouds,13.12,15.15,31,22.0028,161
08-05-2012 00:00,Fall,0,0, Clear + Few clouds,30.34,34.85,70,19.0012,153
09-01-2012 15:00,Fall,0,0, Mist + Cloudy ,35.26,39.395,44,19.0012,563
08-10-2012 07:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,89,7.0015,133
6/17/2012 4:00,Summer,0,0, Clear + Few clouds,22.14,25.76,64,6.0032,18
7/19/2012 11:00,Fall,0,1, Clear + Few clouds,32.8,37.88,55,7.0015,216
11-01-2011 12:00,Winter,0,1, Clear + Few clouds,20.5,24.24,48,6.0032,176
12-06-2012 14:00,Winter,0,1, Clear + Few clouds,12.3,15.91,42,6.0032,212
10/19/2011 15:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,100,8.9981,120
03-11-2012 07:00,Spring,0,0, Clear + Few clouds,9.02,11.365,69,8.9981,17
06-12-2011 07:00,Summer,0,0, Clear + Few clouds,26.24,29.545,78,7.0015,34
03-06-2012 23:00,Spring,0,1, Clear + Few clouds,11.48,13.635,61,15.0013,54
11-10-2012 20:00,Winter,0,0, Clear + Few clouds,18.04,21.97,54,0,192
04-12-2012 13:00,Summer,0,1, Clear + Few clouds,19.68,23.485,36,30.0026,203
05-12-2012 19:00,Summer,0,0, Mist + Cloudy ,26.24,31.06,36,11.0014,439
04-05-2011 10:00,Summer,0,1," Light Snow, Light Rain",13.94,15.15,81,26.0027,28
10-12-2011 18:00,Winter,0,1," Light Snow, Light Rain",22.14,25.76,94,8.9981,172
08-11-2011 10:00,Fall,0,1, Clear + Few clouds,30.34,32.575,37,16.9979,132
12-08-2011 06:00,Winter,0,1, Clear + Few clouds,9.02,10.605,55,19.0012,71
2/16/2011 3:00,Spring,0,1, Mist + Cloudy ,8.2,9.85,47,12.998,1
04-12-2011 01:00,Summer,0,1, Mist + Cloudy ,25.42,31.06,50,6.0032,13
02-08-2011 13:00,Spring,0,1, Mist + Cloudy ,9.84,9.85,32,30.0026,50
04-12-2012 23:00,Summer,0,1, Clear + Few clouds,17.22,21.21,35,12.998,94
03-06-2012 05:00,Spring,0,1, Clear + Few clouds,7.38,9.09,51,15.0013,25
12/14/2012 5:00,Winter,0,1, Clear + Few clouds,8.2,11.365,69,7.0015,34
11/13/2011 13:00,Winter,0,0, Mist + Cloudy ,21.32,25,29,27.9993,339
6/19/2011 3:00,Summer,0,0, Mist + Cloudy ,27.06,30.305,78,8.9981,30
11/13/2012 16:00,Winter,0,1, Clear + Few clouds,15.58,19.695,40,19.9995,310
07-06-2011 14:00,Fall,0,1, Clear + Few clouds,31.16,36.365,66,19.0012,163
03-04-2012 01:00,Spring,0,0, Mist + Cloudy ,15.58,19.695,34,12.998,76
06-12-2011 03:00,Summer,0,0, Clear + Few clouds,26.24,28.79,89,19.0012,28
6/19/2011 15:00,Summer,0,0, Mist + Cloudy ,30.34,34.09,55,7.0015,362
6/16/2011 5:00,Summer,0,1, Clear + Few clouds,24.6,30.305,64,12.998,25
2/19/2012 22:00,Spring,0,0," Light Snow, Light Rain",9.84,12.88,75,6.0032,55
01-02-2012 14:00,Spring,1,0, Clear + Few clouds,12.3,13.635,36,27.9993,151
09-12-2012 04:00,Fall,0,1, Clear + Few clouds,20.5,24.24,72,6.0032,5
11-01-2011 14:00,Winter,0,1, Clear + Few clouds,20.5,24.24,48,16.9979,150
02-07-2012 03:00,Spring,0,1, Mist + Cloudy ,12.3,16.665,70,0,2
06-01-2012 14:00,Summer,0,1," Light Snow, Light Rain",29.52,34.09,66,19.0012,254
11-01-2011 18:00,Winter,0,1, Clear + Few clouds,17.22,21.21,58,7.0015,460
02-12-2012 03:00,Spring,0,0, Mist + Cloudy ,4.1,2.275,46,46.0022,14
9/17/2011 1:00,Fall,0,0, Clear + Few clouds,18.86,22.725,72,7.0015,80
2/14/2012 17:00,Spring,0,1, Clear + Few clouds,17.22,21.21,38,23.9994,523
11-06-2011 02:00,Winter,0,0, Clear + Few clouds,10.66,15.15,81,0,29
02-01-2011 12:00,Spring,0,1, Mist + Cloudy ,8.2,12.88,86,0,55
3/14/2012 7:00,Spring,0,1, Clear + Few clouds,18.04,21.97,82,7.0015,368
12/18/2011 16:00,Winter,0,0, Clear + Few clouds,11.48,13.635,48,16.9979,234
08-10-2012 06:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,89,19.9995,44
03-11-2011 13:00,Spring,0,1, Clear + Few clouds,14.76,16.665,53,16.9979,107
6/16/2011 10:00,Summer,0,1, Mist + Cloudy ,27.06,31.06,61,16.9979,121
08-11-2012 03:00,Fall,0,0," Light Snow, Light Rain",25.42,28.79,83,11.0014,21
4/16/2012 15:00,Summer,1,0, Clear + Few clouds,32.8,34.85,33,30.0026,275
08-08-2011 14:00,Fall,0,1, Clear + Few clouds,33.62,37.12,43,19.9995,150
05-03-2011 04:00,Summer,0,1, Clear + Few clouds,21.32,25,88,15.0013,4
01-08-2012 11:00,Spring,0,0, Clear + Few clouds,14.76,17.425,46,15.0013,256
6/13/2011 21:00,Summer,0,1, Clear + Few clouds,26.24,31.06,41,16.9979,218
02-08-2012 09:00,Spring,0,1, Mist + Cloudy ,9.84,12.88,70,11.0014,253
05-07-2011 23:00,Summer,0,0, Clear + Few clouds,20.5,24.24,59,7.0015,119
04-10-2011 22:00,Summer,0,0, Clear + Few clouds,18.04,21.97,94,16.9979,57
05-05-2012 11:00,Summer,0,0, Clear + Few clouds,28.7,32.575,58,6.0032,575
5/17/2012 8:00,Summer,0,1, Clear + Few clouds,21.32,25,55,30.0026,634
03-12-2011 16:00,Spring,0,0, Clear + Few clouds,18.86,22.725,41,30.0026,244
09-03-2011 03:00,Fall,0,0, Clear + Few clouds,25.42,29.545,73,11.0014,35
07-12-2012 05:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,7.0015,44
01-05-2012 10:00,Spring,0,1, Mist + Cloudy ,9.84,12.88,52,6.0032,86
12-10-2012 21:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,94,12.998,245
04-08-2011 03:00,Summer,0,1," Light Snow, Light Rain",13.94,16.665,76,11.0014,1
8/16/2012 0:00,Fall,0,1, Clear + Few clouds,27.06,31.06,69,0,76
12/18/2011 12:00,Winter,0,0, Clear + Few clouds,10.66,12.88,60,15.0013,228
6/14/2011 23:00,Summer,0,1, Clear + Few clouds,22.96,26.515,68,15.0013,110
03-04-2011 14:00,Spring,0,1, Clear + Few clouds,14.76,16.665,40,19.0012,95
09-08-2011 05:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,6.0032,14
04-09-2012 15:00,Summer,0,1, Clear + Few clouds,23.78,27.275,28,36.9974,255
04-11-2012 20:00,Summer,0,1, Clear + Few clouds,14.76,16.665,46,22.0028,235
07-03-2011 21:00,Fall,0,0, Mist + Cloudy ,27.06,30.305,83,11.0014,167
10-02-2012 02:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,77,7.0015,2
06-05-2011 14:00,Summer,0,0, Clear + Few clouds,28.7,32.575,58,11.0014,385
04-07-2012 01:00,Summer,0,0, Clear + Few clouds,16.4,20.455,28,16.9979,69
06-05-2011 00:00,Summer,0,0, Clear + Few clouds,26.24,31.06,57,6.0032,113
12/13/2012 3:00,Winter,0,1, Mist + Cloudy ,10.66,12.12,56,19.0012,2
10-09-2011 10:00,Winter,0,0, Clear + Few clouds,22.96,26.515,68,6.0032,365
05-03-2011 02:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,78,16.9979,5
6/17/2012 16:00,Summer,0,0, Clear + Few clouds,27.06,31.06,54,19.9995,580
11/16/2012 0:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,66,7.0015,65
1/14/2011 13:00,Spring,0,1, Clear + Few clouds,9.02,9.85,37,26.0027,77
03-07-2012 17:00,Spring,0,1, Clear + Few clouds,22.96,26.515,43,32.9975,612
9/15/2011 15:00,Fall,0,1, Mist + Cloudy ,24.6,29.545,69,27.9993,135
09-01-2012 04:00,Fall,0,0, Clear + Few clouds,28.7,32.575,70,0,12
09-01-2012 20:00,Fall,0,0," Light Snow, Light Rain",31.16,36.365,67,16.9979,207
10-03-2011 22:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,82,0,91
09-05-2012 00:00,Fall,0,1, Clear + Few clouds,29.52,34.85,74,16.9979,37
6/19/2012 8:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,11.0014,673
5/18/2011 2:00,Summer,0,1," Light Snow, Light Rain",21.32,25,94,15.0013,6
8/13/2012 3:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,0,6
01-04-2012 03:00,Spring,0,1, Clear + Few clouds,0.82,0.76,34,19.0012,1
05-12-2012 08:00,Summer,0,0, Clear + Few clouds,21.32,25,48,0,178
12/17/2012 4:00,Winter,0,1," Light Snow, Light Rain",14.76,18.94,100,0,5
06-12-2011 09:00,Summer,0,0, Clear + Few clouds,29.52,34.09,66,0,182
02-03-2012 05:00,Spring,0,1, Clear + Few clouds,10.66,12.88,60,15.0013,17
10/15/2012 9:00,Winter,0,1," Light Snow, Light Rain",24.6,29.545,69,26.0027,359
10-02-2011 06:00,Winter,0,0, Clear + Few clouds,13.12,15.91,81,11.0014,15
01-06-2011 20:00,Spring,0,1, Clear + Few clouds,8.2,10.605,51,11.0014,69
09-11-2012 14:00,Fall,0,1, Clear + Few clouds,27.88,31.06,30,6.0032,255
7/16/2011 4:00,Fall,0,0, Clear + Few clouds,24.6,29.545,73,6.0032,16
1/16/2012 8:00,Spring,1,0, Clear + Few clouds,4.1,6.06,58,11.0014,78
02-10-2012 20:00,Spring,0,1, Mist + Cloudy ,13.12,17.425,57,0,151
06-07-2012 19:00,Summer,0,1, Clear + Few clouds,28.7,31.82,34,19.0012,602
5/17/2011 9:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,88,16.9979,207
02-10-2012 09:00,Spring,0,1, Clear + Few clouds,9.02,11.365,55,11.0014,275
10-05-2011 19:00,Winter,0,1, Clear + Few clouds,23.78,27.275,56,8.9981,374
07-02-2011 17:00,Fall,0,0, Clear + Few clouds,34.44,36.365,30,15.0013,349
09-08-2011 16:00,Fall,0,1," Light Snow, Light Rain",26.24,28.03,94,19.0012,156
11-11-2011 08:00,Winter,1,0, Clear + Few clouds,12.3,13.635,42,23.9994,258
07-10-2011 19:00,Fall,0,0, Clear + Few clouds,32.8,37.12,49,22.0028,303
05-09-2012 10:00,Summer,0,1, Mist + Cloudy ,25.42,30.305,65,16.9979,153
2/18/2012 19:00,Spring,0,0, Clear + Few clouds,18.04,21.97,44,11.0014,188
02-09-2011 02:00,Spring,0,1, Clear + Few clouds,3.28,3.79,38,19.0012,3
07-08-2012 04:00,Fall,0,0, Clear + Few clouds,31.98,37.88,66,7.0015,13
02-03-2011 01:00,Spring,0,1, Clear + Few clouds,8.2,7.575,44,35.0008,5
8/17/2011 7:00,Fall,0,1, Clear + Few clouds,27.06,31.06,65,6.0032,308
2/18/2011 10:00,Spring,0,1, Mist + Cloudy ,18.04,21.97,72,15.0013,95
03-09-2011 10:00,Spring,0,1, Mist + Cloudy ,12.3,14.395,75,16.9979,57
11-08-2011 08:00,Winter,0,1, Clear + Few clouds,13.12,16.665,93,7.0015,466
11-05-2011 03:00,Winter,0,0, Clear + Few clouds,12.3,13.635,52,19.9995,8
7/17/2011 0:00,Fall,0,0, Clear + Few clouds,27.06,31.06,65,15.0013,125
11-03-2012 21:00,Winter,0,0, Clear + Few clouds,13.94,17.425,53,7.0015,166
2/17/2012 11:00,Spring,0,1, Clear + Few clouds,14.76,16.665,62,27.9993,142
06-08-2012 18:00,Summer,0,1, Clear + Few clouds,31.16,33.335,27,15.0013,723
10/13/2012 21:00,Winter,0,0, Clear + Few clouds,16.4,20.455,58,12.998,204
2/15/2012 8:00,Spring,0,1, Clear + Few clouds,13.12,14.395,61,23.9994,515
11-07-2011 04:00,Winter,0,1, Clear + Few clouds,13.12,17.425,93,0,6
1/19/2011 12:00,Spring,0,1, Mist + Cloudy ,12.3,15.91,81,6.0032,70
7/13/2011 23:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,16.9979,116
06-03-2011 11:00,Summer,0,1, Clear + Few clouds,26.24,31.06,31,22.0028,192
12-03-2012 16:00,Winter,0,1, Clear + Few clouds,24.6,31.06,53,8.9981,442
11/19/2012 1:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,66,15.0013,19
06-01-2011 17:00,Summer,0,1, Clear + Few clouds,35.26,40.15,47,19.9995,486
03-03-2011 15:00,Spring,0,1, Clear + Few clouds,9.84,14.395,23,0,68
08-09-2012 14:00,Fall,0,1, Clear + Few clouds,36.08,38.635,32,15.0013,247
3/18/2012 5:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,94,7.0015,6
1/19/2011 19:00,Spring,0,1, Clear + Few clouds,13.12,14.395,57,27.9993,112
2/15/2012 20:00,Spring,0,1, Clear + Few clouds,14.76,17.425,46,11.0014,211
11-12-2012 22:00,Winter,1,0, Clear + Few clouds,21.32,25,77,16.9979,112
8/13/2011 23:00,Fall,0,0, Mist + Cloudy ,27.06,30.305,83,22.0028,120
07-07-2012 00:00,Fall,0,0, Clear + Few clouds,31.98,37.88,66,8.9981,150
11-05-2011 23:00,Winter,0,0, Clear + Few clouds,11.48,15.91,70,0,85
03-05-2012 19:00,Spring,0,1, Clear + Few clouds,10.66,12.88,53,15.0013,226
02-11-2012 06:00,Spring,0,0," Light Snow, Light Rain",9.02,11.365,93,8.9981,9
12/14/2012 13:00,Winter,0,1, Clear + Few clouds,14.76,17.425,50,15.0013,313
4/14/2012 15:00,Summer,0,0, Mist + Cloudy ,26.24,31.06,27,23.9994,658
11/19/2012 12:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,62,19.0012,242
04-02-2011 09:00,Summer,0,0, Mist + Cloudy ,13.94,17.425,66,7.0015,87
05-07-2012 16:00,Summer,0,1, Mist + Cloudy ,24.6,31.06,53,26.0027,388
11/13/2011 6:00,Winter,0,0, Clear + Few clouds,13.94,16.665,66,8.9981,23
09-03-2012 15:00,Fall,1,0, Clear + Few clouds,30.34,34.85,70,15.0013,449
08-03-2011 20:00,Fall,0,1," Light Snow, Light Rain",28.7,33.335,84,7.0015,87
04-10-2011 09:00,Summer,0,0, Mist + Cloudy ,15.58,19.695,94,8.9981,81
11-06-2011 07:00,Winter,0,0, Clear + Few clouds,10.66,13.635,87,7.0015,28
9/15/2012 10:00,Fall,0,0, Clear + Few clouds,25.42,31.06,41,26.0027,442
04-07-2011 19:00,Summer,0,1, Clear + Few clouds,18.86,22.725,59,19.9995,226
8/15/2011 5:00,Fall,0,1, Mist + Cloudy ,24.6,27.275,88,12.998,17
6/13/2011 4:00,Summer,0,1, Clear + Few clouds,22.96,26.515,64,19.9995,4
2/14/2011 14:00,Spring,0,1, Clear + Few clouds,24.6,29.545,15,32.9975,90
05-02-2011 12:00,Summer,0,1, Clear + Few clouds,25.42,30.305,69,15.0013,187
8/14/2012 16:00,Fall,0,1, Clear + Few clouds,33.62,37.12,43,15.0013,458
9/19/2011 18:00,Fall,0,1, Mist + Cloudy ,22.96,26.515,68,8.9981,540
3/15/2011 20:00,Spring,0,1, Mist + Cloudy ,13.94,15.91,71,19.0012,88
11/19/2011 2:00,Winter,0,0, Clear + Few clouds,9.84,12.12,56,11.0014,46
5/19/2012 11:00,Summer,0,0, Clear + Few clouds,25.42,31.06,38,6.0032,586
8/19/2012 18:00,Fall,0,0, Mist + Cloudy ,26.24,29.545,78,7.0015,377
02-12-2011 17:00,Spring,0,0, Clear + Few clouds,13.12,14.395,31,35.0008,137
08-08-2011 16:00,Fall,0,1, Clear + Few clouds,35.26,38.635,39,19.0012,282
12/16/2011 11:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,42,19.9995,144
3/18/2012 10:00,Spring,0,0, Mist + Cloudy ,17.22,21.21,88,7.0015,351
05-10-2012 22:00,Summer,0,1, Clear + Few clouds,20.5,24.24,42,7.0015,232
02-12-2011 07:00,Spring,0,0, Clear + Few clouds,4.92,7.575,80,7.0015,11
1/13/2012 17:00,Spring,0,1, Clear + Few clouds,11.48,12.12,33,27.9993,332
2/15/2011 16:00,Spring,0,1, Clear + Few clouds,13.94,15.91,19,16.9979,98
09-09-2012 14:00,Fall,0,0, Clear + Few clouds,29.52,32.575,30,19.0012,647
2/13/2012 21:00,Spring,0,1, Clear + Few clouds,11.48,14.395,45,8.9981,147
5/16/2011 7:00,Summer,0,1, Clear + Few clouds,21.32,25,83,19.0012,272
06-01-2012 23:00,Summer,0,1," Light Snow, Light Rain",24.6,27.275,88,8.9981,73
09-05-2012 20:00,Fall,0,1, Clear + Few clouds,29.52,35.605,84,11.0014,412
02-11-2012 13:00,Spring,0,0, Mist + Cloudy ,10.66,12.12,81,19.0012,235
11-03-2011 16:00,Winter,0,1, Clear + Few clouds,21.32,25,48,12.998,267
04-05-2011 13:00,Summer,0,1, Mist + Cloudy ,14.76,16.665,63,27.9993,56
8/14/2011 12:00,Fall,0,0, Mist + Cloudy ,28.7,33.335,79,15.0013,281
07-05-2012 16:00,Fall,0,1, Clear + Few clouds,37.72,41.665,33,16.9979,433
10/16/2011 21:00,Winter,0,0, Clear + Few clouds,22.14,25.76,52,26.0027,102
02-09-2011 23:00,Spring,0,1," Light Snow, Light Rain",6.56,7.575,80,12.998,37
5/16/2011 16:00,Summer,0,1," Light Snow, Light Rain",24.6,28.79,78,16.9979,226
12-06-2012 03:00,Winter,0,1, Clear + Few clouds,9.02,11.365,55,12.998,2
3/13/2011 1:00,Spring,0,0, Clear + Few clouds,14.76,17.425,66,8.9981,33
4/16/2012 8:00,Summer,1,0, Mist + Cloudy ,22.96,26.515,83,11.0014,597
12-01-2012 20:00,Winter,0,0, Clear + Few clouds,13.12,17.425,81,0,198
10-06-2012 10:00,Winter,0,0, Clear + Few clouds,25.42,30.305,69,19.0012,539
12/15/2011 2:00,Winter,0,1, Mist + Cloudy ,13.12,16.665,70,8.9981,7
12-03-2011 19:00,Winter,0,0, Clear + Few clouds,12.3,15.91,61,6.0032,175
1/14/2011 22:00,Spring,0,1, Mist + Cloudy ,6.56,11.365,69,0,36
11/19/2011 13:00,Winter,0,0, Clear + Few clouds,17.22,21.21,30,19.0012,363
08-02-2011 16:00,Fall,0,1, Clear + Few clouds,36.9,38.635,25,19.0012,274
6/18/2012 14:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,68,12.998,219
4/18/2011 21:00,Summer,0,1, Clear + Few clouds,22.96,26.515,37,19.0012,151
09-07-2011 04:00,Fall,0,1," Light Snow, Light Rain",22.96,26.515,94,11.0014,4
05-10-2012 12:00,Summer,0,1, Clear + Few clouds,21.32,25,48,27.9993,272
08-03-2011 00:00,Fall,0,1, Mist + Cloudy ,32.8,37.12,49,11.0014,43
12-03-2012 01:00,Winter,0,1, Clear + Few clouds,16.4,20.455,82,8.9981,13
02-03-2012 12:00,Spring,0,1, Clear + Few clouds,13.94,16.665,46,8.9981,216
06-04-2012 18:00,Summer,0,1, Clear + Few clouds,26.24,31.06,38,26.0027,822
4/13/2011 16:00,Summer,0,1, Clear + Few clouds,18.86,22.725,67,19.0012,142
7/15/2011 23:00,Fall,0,1, Clear + Few clouds,26.24,31.06,61,11.0014,167
3/14/2012 17:00,Spring,0,1, Clear + Few clouds,28.7,31.82,28,6.0032,782
06-09-2011 15:00,Summer,0,1, Clear + Few clouds,38.54,41.665,31,11.0014,104
03-07-2012 10:00,Spring,0,1, Clear + Few clouds,14.76,16.665,50,19.9995,147
10-08-2012 00:00,Winter,1,0, Clear + Few clouds,15.58,19.695,76,19.0012,51
07-10-2012 22:00,Fall,0,1, Mist + Cloudy ,26.24,28.79,83,8.9981,139
3/19/2012 0:00,Spring,0,1, Clear + Few clouds,19.68,23.485,82,7.0015,23
10-02-2012 19:00,Winter,0,1," Light Snow, Light Rain",25.42,27.275,94,0,395
11-08-2012 22:00,Winter,0,1, Clear + Few clouds,13.94,15.15,42,19.9995,161
11-11-2011 10:00,Winter,1,0, Clear + Few clouds,13.12,13.635,42,36.9974,200
8/17/2011 16:00,Fall,0,1, Clear + Few clouds,33.62,37.12,43,15.0013,300
02-03-2011 19:00,Spring,0,1, Clear + Few clouds,8.2,12.88,40,0,96
05-12-2011 20:00,Summer,0,1, Clear + Few clouds,24.6,30.305,64,12.998,276
05-10-2012 20:00,Summer,0,1, Clear + Few clouds,21.32,25,40,22.0028,374
07-04-2011 02:00,Fall,1,0, Clear + Few clouds,26.24,28.79,83,0,63
11-09-2011 01:00,Winter,0,1, Clear + Few clouds,13.94,18.18,87,0,10
04-11-2012 00:00,Summer,0,1, Clear + Few clouds,13.94,15.15,36,27.9993,30
05-10-2012 15:00,Summer,0,1, Clear + Few clouds,22.14,25.76,37,26.0027,271
05-02-2012 09:00,Summer,0,1, Mist + Cloudy ,22.96,26.515,88,0,315
8/18/2012 22:00,Fall,0,0, Clear + Few clouds,27.06,31.06,61,0,261
6/18/2011 23:00,Summer,0,0, Mist + Cloudy ,29.52,34.09,62,0,150
11-06-2011 04:00,Winter,0,0, Clear + Few clouds,9.84,14.395,87,0,6
4/19/2012 13:00,Summer,0,1, Clear + Few clouds,22.96,26.515,46,0,238
6/18/2011 21:00,Summer,0,0, Mist + Cloudy ,29.52,34.09,66,7.0015,183
05-08-2011 12:00,Summer,0,0, Clear + Few clouds,24.6,31.06,46,6.0032,382
3/17/2012 10:00,Spring,0,0, Mist + Cloudy ,20.5,24.24,77,6.0032,443
2/15/2011 5:00,Spring,0,1, Clear + Few clouds,9.02,9.09,32,31.0009,4
7/15/2012 14:00,Fall,0,0, Clear + Few clouds,36.9,40.91,37,16.9979,476
01-10-2011 02:00,Spring,0,1, Clear + Few clouds,4.92,6.06,50,15.0013,3
12-05-2012 03:00,Winter,0,1, Clear + Few clouds,19.68,23.485,67,8.9981,7
01-01-2012 17:00,Spring,0,0, Mist + Cloudy ,19.68,23.485,48,11.0014,111
04-05-2012 01:00,Summer,0,1, Clear + Few clouds,19.68,23.485,27,22.0028,13
12-09-2011 08:00,Winter,0,1, Clear + Few clouds,9.84,14.395,81,0,385
04-07-2012 20:00,Summer,0,0, Clear + Few clouds,20.5,24.24,20,15.0013,208
06-08-2012 17:00,Summer,0,1, Clear + Few clouds,31.16,33.335,29,12.998,793
11-03-2012 15:00,Winter,0,0, Mist + Cloudy ,14.76,15.91,46,30.0026,448
02-01-2011 16:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,75,8.9981,64
10-09-2012 18:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,72,15.0013,784
7/19/2011 17:00,Fall,0,1, Clear + Few clouds,32.8,40.15,66,0,513
1/14/2012 14:00,Spring,0,0, Clear + Few clouds,9.84,10.605,41,19.9995,231
1/18/2011 12:00,Spring,0,1, Mist + Cloudy ,8.2,9.09,86,22.0028,3
